iter	Logloss
704	0.1181766856
705	0.1178837445
706	0.1176588329
707	0.1173258203
708	0.1170418402
709	0.1167742008
710	0.1164738932
711	0.1161588143
712	0.1158862495
713	0.1155375967
714	0.1150874819
715	0.1148064107
716	0.1145117588
717	0.1142770863
718	0.1139615738
719	0.1136029125
720	0.1134765229
721	0.1131483868
722	0.1128383107
723	0.1126815978
724	0.112489487
725	0.1121309675
726	0.1118390225
727	0.1115762314
728	0.1114077194
729	0.1112019959
730	0.1111140284
731	0.1108126819
732	0.1106139935
733	0.1104107637
734	0.1101491943
735	0.1099616127
736	0.1098576842
737	0.1097096634
738	0.1094602796
739	0.1091156447
740	0.1088398064
741	0.1084816526
742	0.1082490542
743	0.1079482328
744	0.1077081006
745	0.1073522189
746	0.1071460459
747	0.1067956715
748	0.1066709547
749	0.1064201669
750	0.1061983816
751	0.1059776737
752	0.1058040783
753	0.105573935
754	0.1053673745
755	0.1051637299
756	0.1049536273
757	0.1047905826
758	0.1046788083
759	0.1044409261
760	0.1041216913
761	0.1039718075
762	0.1038142993
763	0.1034451886
764	0.1032914711
765	0.1029700993
766	0.1027329092
767	0.1024533534
768	0.1023294239
769	0.1021088944
770	0.1018804301
771	0.1016101367
772	0.1013194236
773	0.1011283761
774	0.1010009999
775	0.100712077
776	0.1004154708
777	0.1002145534
778	0.1000394379
779	0.09975644408
780	0.0995604184
781	0.09936476515
782	0.09910863002
783	0.0988453938
784	0.09866316632
785	0.09846118718
786	0.09818240936
787	0.09797214148
788	0.09782488316
789	0.09763045794
790	0.0973168737
791	0.0970402711
792	0.09680509238
793	0.09666710245
794	0.09644310796
795	0.09628093512
796	0.0960361733
797	0.09576272167
798	0.09554830543
799	0.09534550885
800	0.09516649261
801	0.09489080122
802	0.09469531953
803	0.09451383803
804	0.09423217055
805	0.09396502629
806	0.09374010668
807	0.09351064297
808	0.09338962057
809	0.09315654204
810	0.09294603179
811	0.09274855406
812	0.09250773259
813	0.09231519503
814	0.09207410107
815	0.09183738273
816	0.09165404228
817	0.0915473107
818	0.09138925163
819	0.09121206362
820	0.09102983255
821	0.09077227316
822	0.09060109089
823	0.09042707175
824	0.09019403305
825	0.09003943097
826	0.08985353185
827	0.08966898869
828	0.08944136003
829	0.0893303449
830	0.08910722178
831	0.08898068533
832	0.08881875224
833	0.08856782895
834	0.08836155545
835	0.08819262135
836	0.08796589752
837	0.08772542158
838	0.08758400926
839	0.08743191633
840	0.08733777817
841	0.08712918897
842	0.08688705171
843	0.08672806487
844	0.0865198266
845	0.08634051656
846	0.08615778143
847	0.08599118818
848	0.08581881426
849	0.08564655117
850	0.08546076557
851	0.08530526011
852	0.08513581868
853	0.08500117046
854	0.08482529477
855	0.08466602294
856	0.08444487451
857	0.08423494309
858	0.08412114182
859	0.08407257378
860	0.08386813322
861	0.08365979271
862	0.08345980585
863	0.08332308093
864	0.08312293924
865	0.08295597149
866	0.08277113044
867	0.08256526841
868	0.08234430689
869	0.08211803
870	0.08190968969
871	0.08188172163
872	0.08177159942
873	0.08162738391
874	0.08143969744
875	0.08128634489
876	0.08111653527
877	0.08094761067
878	0.08082179211
879	0.08061758568
880	0.080483107
881	0.08036977485
882	0.0801993199
883	0.08009979165
884	0.0799213591
885	0.07972807532
886	0.07947015017
887	0.07926341957
888	0.07905998983
889	0.0789246093
890	0.07874547678
891	0.07843959967
892	0.07831064815
893	0.07805367649
894	0.07792485923
895	0.07781678412
896	0.07764333547
897	0.07747635373
898	0.07734758118
899	0.07715028665
900	0.07702473366
901	0.07690694475
902	0.07677320534
903	0.07658811887
904	0.07644632902
905	0.07631970125
906	0.07622064207
907	0.07606145093
908	0.07592048952
909	0.07580037282
910	0.0756518451
911	0.07552324966
912	0.07534902408
913	0.07518099866
914	0.07499805256
915	0.07486988298
916	0.07476814546
917	0.0745713119
918	0.0743757864
919	0.07418455764
920	0.07403745676
921	0.0738974299
922	0.07367992198
923	0.07362847623
924	0.07347735005
925	0.07335819296
926	0.07328764956
927	0.0731331156
928	0.07292591432
929	0.07285235376
930	0.07267483172
931	0.07256820493
932	0.0724036752
933	0.07227607157
934	0.07218688738
935	0.07206894618
936	0.0718726654
937	0.07174446485
938	0.0715987433
939	0.07150600836
940	0.07137574775
941	0.07120782119
942	0.07105385785
943	0.07094822446
944	0.07081374317
945	0.07070735764
946	0.07058059909
947	0.07041760598
948	0.07026979858
949	0.07013182823
950	0.06997829694
951	0.06986612318
952	0.0697341843
953	0.06961948886
954	0.06943645933
955	0.06926407455
956	0.06916260642
957	0.06897495561
958	0.0688106925
959	0.06874211783
960	0.06854739576
961	0.06837671837
962	0.06814654636
963	0.06797379307
964	0.06780437615
965	0.06759166793
966	0.06741389553
967	0.06721625316
968	0.06718697659
969	0.06706232686
970	0.06687137483
971	0.06675375968
972	0.06661565267
973	0.06644170162
974	0.06628586707
975	0.06619277685
976	0.06602562663
977	0.06589360392
978	0.06582155479
979	0.0657137144
980	0.06555403978
981	0.06534596139
982	0.0652492413
983	0.06515210818
984	0.06502826553
985	0.06489834327
986	0.06472280601
987	0.06458012433
988	0.06444233131
989	0.06438246999
990	0.06427848832
991	0.06417061324
992	0.0640516438
993	0.06393762402
994	0.06380555566
995	0.06364148812
996	0.06349575133
997	0.06344435231
998	0.06328899784
999	0.06322484408
1000	0.06308640086
1001	0.06297077076
1002	0.06292237573
1003	0.06278893674
1004	0.06263947617
1005	0.06254901939
1006	0.06238329857
1007	0.06219834409
1008	0.06214575474
1009	0.06205864517
1010	0.06198505819
1011	0.06183755824
1012	0.06170868441
1013	0.06160996003
1014	0.06147485603
1015	0.06127809146
1016	0.06115648477
1017	0.06106394826
1018	0.06093974234
1019	0.06081385623
1020	0.06067891394
1021	0.06056304324
1022	0.06046054359
1023	0.06032932507
1024	0.06026599761
1025	0.06014016325
1026	0.06002297208
1027	0.05990313348
1028	0.05986118004
1029	0.05974590727
1030	0.05962967283
1031	0.05954088747
1032	0.05948202522
1033	0.05936392435
1034	0.05925555854
1035	0.05917735181
1036	0.05909658346
1037	0.05896653823
1038	0.05888383712
1039	0.05875732434
1040	0.05865760856
1041	0.05855319652
1042	0.058465101
1043	0.05838128638
1044	0.05829754049
1045	0.05820984451
1046	0.05808555362
1047	0.05790788419
1048	0.05785702292
1049	0.05772457433
1050	0.0576616128
1051	0.05757124461
1052	0.05746756652
1053	0.05735238507
1054	0.05720328267
1055	0.05711494165
1056	0.0569814747
1057	0.05687153487
1058	0.05678260436
1059	0.05668213449
1060	0.05658194
1061	0.05646826053
1062	0.05632659362
1063	0.05618445584
1064	0.0560271223
1065	0.05589605619
1066	0.0557434954
1067	0.05560304591
1068	0.05550752689
1069	0.05538898777
1070	0.05526984751
1071	0.05519621863
1072	0.05509642011
1073	0.05504557421
1074	0.05490416925
1075	0.05481709695
1076	0.05472435615
1077	0.05461724723
1078	0.05451861863
1079	0.05444961618
1080	0.05436798361
1081	0.05427338774
1082	0.05419979781
1083	0.05410964375
1084	0.05401924934
1085	0.05391286457
1086	0.05378011213
1087	0.05366507687
1088	0.05357802078
1089	0.05346180259
1090	0.05335594472
1091	0.05319571683
1092	0.05307153059
1093	0.05294488926
1094	0.05289914792
1095	0.05279060488
1096	0.05267381669
1097	0.05257430798
1098	0.05248844212
1099	0.05238051449
1100	0.05231832665
1101	0.05222701137
1102	0.05213257688
1103	0.05202441809
1104	0.05194970298
1105	0.05180447751
1106	0.05170607205
1107	0.05159957345
1108	0.05143145222
1109	0.05134541225
1110	0.05126605317
1111	0.05114835199
1112	0.05099858783
1113	0.05093615582
1114	0.05082803712
1115	0.05074151904
1116	0.05060203339
1117	0.0505322718
1118	0.05043271336
1119	0.05038113242
1120	0.05025704611
1121	0.05016520949
1122	0.05002985553
1123	0.04990563389
1124	0.04980592956
1125	0.04969076537
1126	0.04962642099
1127	0.04951240057
1128	0.04941207176
1129	0.04932425478
1130	0.04920318419
1131	0.04912126124
1132	0.04903866337
1133	0.0489472003
1134	0.04881666149
1135	0.04872646174
1136	0.04863503344
1137	0.04856821228
1138	0.04851948407
1139	0.04841225054
1140	0.04833423397
1141	0.04829184912
1142	0.04818395611
1143	0.04811558241
1144	0.04798436456
1145	0.04791511484
1146	0.0478566454
1147	0.04776724111
1148	0.04766983883
1149	0.04759543926
1150	0.04757265214
1151	0.04749877134
1152	0.04740361883
1153	0.04730730223
1154	0.04718941226
1155	0.04708860191
1156	0.04697965106
1157	0.04689113207
1158	0.04682206908
1159	0.04671770238
1160	0.04661593927
1161	0.04647722032
1162	0.04638877106
1163	0.04625134555
1164	0.04611922952
1165	0.04604452064
1166	0.04592306181
1167	0.04583811089
1168	0.04577076957
1169	0.04568553228
1170	0.04564236942
1171	0.04555446104
1172	0.04548757036
1173	0.04544084021
1174	0.0453501541
1175	0.04524974578
1176	0.0451805211
1177	0.04510799179
1178	0.04501563438
1179	0.04492299033
1180	0.0448523963
1181	0.04481238281
1182	0.04476215148
1183	0.04470732043
1184	0.04464186586
1185	0.04458032806
1186	0.04449345299
1187	0.04440883941
1188	0.04435136304
1189	0.04430520864
1190	0.04424347908
1191	0.04414005754
1192	0.04407723859
1193	0.04397319778
1194	0.04390271626
1195	0.04378310145
1196	0.04373101839
1197	0.04364559707
1198	0.04357398348
1199	0.04350189941
